2025-02-16 21:09:29,605 Energy: -0.53991481, -0.56635876, -0.61488426, Gap: 6.6097e-02, 122/144, 18/100, 14.34
2025-02-16 21:09:30,306 Energy: -0.46143230, -0.55206304, -0.59927998, Gap: 8.0392e-02, 128/152, 19/100, 15.04
2025-02-16 21:09:30,903 Energy: -0.52014749, -0.56032025, -0.60523572, Gap: 7.2135e-02, 135/160, 20/100, 15.64
2025-02-16 21:09:31,500 Energy: -0.47329157, -0.55664239, -0.60675539, Gap: 7.5813e-02, 141/168, 21/100, 16.24
2025-02-16 21:09:32,177 Energy: -0.47392183, -0.55757773, -0.58359844, Gap: 7.4878e-02, 148/176, 22/100, 16.91
2025-02-16 21:09:32,772 Energy: -0.48611780, -0.56031288, -0.60645854, Gap: 7.2143e-02, 154/184, 23/100, 17.51
2025-02-16 21:09:33,077 Energy: -0.47669311, -0.55420133, -0.60333434, Gap: 7.8254e-02, 5<6, 1/24/100, 17.81
2025-02-16 21:09:33,497 Energy: -0.50747014, -0.56414461, -0.60200907, Gap: 6.8311e-02, 5<6, 2/24/100, 18.23
2025-02-16 21:09:34,113 Energy: -0.52812607, -0.57019195, -0.61516545, Gap: 6.2264e-02, 161/192, 24/100, 18.85
2025-02-16 21:09:34,415 Energy: -0.49143813, -0.55048133, -0.59193959, Gap: 8.1974e-02, 5<6, 1/25/100, 19.15
2025-02-16 21:09:35,097 Energy: -0.49419982, -0.56757421, -0.61264063, Gap: 6.4881e-02, 168/200, 25/100, 19.83
2025-02-16 21:09:35,691 Energy: -0.43823923, -0.53672493, -0.59818168, Gap: 9.5731e-02, 174/208, 26/100, 20.43
2025-02-16 21:09:36,302 Energy: -0.50245800, -0.56173923, -0.60284068, Gap: 7.0716e-02, 180/216, 27/100, 21.04
2025-02-16 21:09:36,980 Energy: -0.45224414, -0.55522655, -0.60030546, Gap: 7.7229e-02, 187/224, 28/100, 21.72
2025-02-16 21:09:37,599 Energy: -0.37104919, -0.54118813, -0.60198020, Gap: 9.1267e-02, 193/232, 29/100, 22.34
2025-02-16 21:09:38,287 Energy: -0.52016729, -0.56985544, -0.61437192, Gap: 6.2600e-02, 200/240, 30/100, 23.02
2025-02-16 21:09:38,881 Energy: -0.53578205, -0.57011696, -0.59307172, Gap: 6.2339e-02, 208/248, 31/100, 23.62
2025-02-16 21:09:39,187 Energy: -0.41415958, -0.52923322, -0.61498343, Gap: 1.0322e-01, 4<6, 1/32/100, 23.92
2025-02-16 21:09:39,486 Energy: -0.47096145, -0.53522386, -0.58711907, Gap: 9.7232e-02, 4<6, 2/32/100, 24.22
2025-02-16 21:09:40,161 Energy: -0.54180900, -0.57972872, -0.60337833, Gap: 5.2727e-02, 216/256, 32/100, 24.90
2025-02-16 21:09:40,477 Energy: -0.49005533, -0.54029183, -0.58353473, Gap: 9.2164e-02, 5<6, 1/33/100, 25.21
2025-02-16 21:09:40,783 Energy: -0.49169513, -0.55374259, -0.59440298, Gap: 7.8713e-02, 5<6, 2/33/100, 25.52
2025-02-16 21:09:41,451 Energy: -0.51339568, -0.56459033, -0.59928998, Gap: 6.7865e-02, 223/264, 33/100, 26.19
2025-02-16 21:09:42,046 Energy: -0.53001724, -0.56028458, -0.60499731, Gap: 7.2171e-02, 230/272, 34/100, 26.78
2025-02-16 21:09:42,648 Energy: -0.46169873, -0.55650811, -0.62392491, Gap: 7.5947e-02, 236/280, 35/100, 27.39
2025-02-16 21:09:43,044 Energy: -0.35745518, -0.53147619, -0.58593509, Gap: 1.0098e-01, 5<6, 1/36/100, 27.78
2025-02-16 21:09:43,352 Energy: -0.48563843, -0.53111393, -0.58546594, Gap: 1.0134e-01, 5<6, 2/36/100, 28.09
2025-02-16 21:09:43,945 Energy: -0.54000560, -0.57094173, -0.60729589, Gap: 6.1514e-02, 244/288, 36/100, 28.68
2025-02-16 21:09:44,245 Energy: -0.38865235, -0.49135032, -0.59931357, Gap: 1.4111e-01, 2<6, 1/37/100, 28.98
2025-02-16 21:09:44,545 Energy: -0.45827917, -0.53101045, -0.58180695, Gap: 1.0145e-01, 5<6, 2/37/100, 29.28
2025-02-16 21:09:45,215 Energy: -0.49586255, -0.56227889, -0.60446556, Gap: 7.0177e-02, 250/296, 37/100, 29.95
2025-02-16 21:09:45,811 Energy: -0.50521470, -0.57329460, -0.59744118, Gap: 5.9161e-02, 257/304, 38/100, 30.55
2025-02-16 21:09:46,496 Energy: -0.53042871, -0.56838137, -0.60664426, Gap: 6.4074e-02, 264/312, 39/100, 31.23
2025-02-16 21:09:47,088 Energy: -0.42678707, -0.54602884, -0.59991855, Gap: 8.6427e-02, 270/320, 40/100, 31.82
2025-02-16 21:09:47,400 Energy: -0.40143118, -0.53373922, -0.60008826, Gap: 9.8716e-02, 5<6, 1/41/100, 32.14
2025-02-16 21:09:48,080 Energy: -0.47054344, -0.55234105, -0.58900488, Gap: 8.0114e-02, 276/328, 41/100, 32.82
2025-02-16 21:09:48,384 Energy: -0.51365838, -0.55247511, -0.60369022, Gap: 7.9980e-02, 5<6, 1/42/100, 33.12
2025-02-16 21:09:48,980 Energy: -0.19343870, -0.50167586, -0.59263500, Gap: 1.3078e-01, 282/336, 42/100, 33.72
2025-02-16 21:09:49,654 Energy: -0.41467468, -0.56803426, -0.61610157, Gap: 6.4421e-02, 289/344, 43/100, 34.39
2025-02-16 21:09:50,262 Energy: -0.46409617, -0.57152797, -0.62657327, Gap: 6.0928e-02, 296/352, 44/100, 35.00
2025-02-16 21:09:50,568 Energy: -0.46624465, -0.54044003, -0.61133843, Gap: 9.2016e-02, 4<6, 1/45/100, 35.30
2025-02-16 21:09:50,949 Energy: -0.49767791, -0.55397089, -0.60666167, Gap: 7.8485e-02, 5<6, 2/45/100, 35.69
2025-02-16 21:09:51,254 Energy: -0.46182563, -0.54477447, -0.59677789, Gap: 8.7681e-02, 5<6, 3/45/100, 35.99
2025-02-16 21:09:51,839 Energy: -0.45214776, -0.56455368, -0.60488363, Gap: 6.7902e-02, 303/360, 45/100, 36.58
2025-02-16 21:09:52,143 Energy: -0.40592772, -0.52930849, -0.60091909, Gap: 1.0315e-01, 5<6, 1/46/100, 36.88
2025-02-16 21:09:52,449 Energy: -0.48630693, -0.53564493, -0.58278839, Gap: 9.6811e-02, 5<6, 2/46/100, 37.19
2025-02-16 21:09:53,114 Energy: -0.53859514, -0.56724759, -0.60020495, Gap: 6.5208e-02, 311/368, 46/100, 37.85
2025-02-16 21:09:53,418 Energy: -0.41104627, -0.53993938, -0.58474915, Gap: 9.2516e-02, 5<6, 1/47/100, 38.15
2025-02-16 21:09:54,100 Energy: -0.35345323, -0.54210641, -0.59926548, Gap: 9.0349e-02, 318/376, 47/100, 38.84
2025-02-16 21:09:54,691 Energy: -0.48382563, -0.54683093, -0.57517533, Gap: 8.5625e-02, 324/384, 48/100, 39.43
2025-02-16 21:09:55,005 Energy: -0.37618558, -0.51967422, -0.58441462, Gap: 1.1278e-01, 5<6, 1/49/100, 39.74
2025-02-16 21:09:55,311 Energy: -0.41591551, -0.53589536, -0.61583466, Gap: 9.6560e-02, 5<6, 2/49/100, 40.05
2025-02-16 21:09:55,981 Energy: -0.51692329, -0.57014148, -0.60603291, Gap: 6.2314e-02, 331/392, 49/100, 40.72
2025-02-16 21:09:56,563 Energy: -0.41641682, -0.54915600, -0.59797094, Gap: 8.3300e-02, 337/400, 50/100, 41.30
2025-02-16 21:09:56,877 Energy: -0.49971136, -0.54881965, -0.61195619, Gap: 8.3636e-02, 4<6, 1/51/100, 41.61
2025-02-16 21:09:57,530 Energy: -0.52244840, -0.56065675, -0.59836058, Gap: 7.1799e-02, 344/408, 51/100, 42.27
2025-02-16 21:09:58,120 Energy: -0.54565918, -0.57271782, -0.60202871, Gap: 5.9738e-02, 352/416, 52/100, 42.86
2025-02-16 21:09:58,423 Energy: -0.49494899, -0.53974049, -0.59952355, Gap: 9.2715e-02, 4<6, 1/53/100, 43.16
2025-02-16 21:09:59,104 Energy: -0.38945815, -0.55831216, -0.60676283, Gap: 7.4143e-02, 358/424, 53/100, 43.84
2025-02-16 21:09:59,411 Energy: -0.43654673, -0.52222091, -0.59669340, Gap: 1.1023e-01, 3<6, 1/54/100, 44.15
2025-02-16 21:10:00,012 Energy: -0.54807428, -0.57750186, -0.60938469, Gap: 5.4954e-02, 366/432, 54/100, 44.75
2025-02-16 21:10:00,690 Energy: -0.42238401, -0.53722258, -0.58846803, Gap: 9.5233e-02, 372/440, 55/100, 45.43
2025-02-16 21:10:00,993 Energy: -0.38732469, -0.51703222, -0.59864967, Gap: 1.1542e-01, 4<6, 1/56/100, 45.73
2025-02-16 21:10:01,580 Energy: -0.39211223, -0.54711403, -0.60495751, Gap: 8.5342e-02, 378/448, 56/100, 46.32
2025-02-16 21:10:02,252 Energy: -0.47983650, -0.57422473, -0.60860205, Gap: 5.8231e-02, 385/456, 57/100, 46.99
2025-02-16 21:10:02,843 Energy: -0.51851119, -0.56040592, -0.61968648, Gap: 7.2050e-02, 391/464, 58/100, 47.58
2025-02-16 21:10:03,145 Energy: -0.25082251, -0.47254844, -0.57472024, Gap: 1.5991e-01, 1<6, 1/59/100, 47.88
2025-02-16 21:10:03,813 Energy: -0.47556272, -0.57202915, -0.61022114, Gap: 6.0426e-02, 398/472, 59/100, 48.55
2025-02-16 21:10:04,397 Energy: -0.33396259, -0.54268840, -0.60860939, Gap: 8.9767e-02, 405/480, 60/100, 49.13
2025-02-16 21:10:04,700 Energy: -0.33950948, -0.50686485, -0.60418066, Gap: 1.2559e-01, 4<6, 1/61/100, 49.44
2025-02-16 21:10:05,375 Energy: -0.51666648, -0.57102714, -0.60980240, Gap: 6.1428e-02, 412/488, 61/100, 50.11
2025-02-16 21:10:05,973 Energy: -0.48859798, -0.54802099, -0.57797610, Gap: 8.4435e-02, 418/496, 62/100, 50.71
2025-02-16 21:10:06,279 Energy: -0.51747138, -0.55559481, -0.60772416, Gap: 7.6861e-02, 5<6, 1/63/100, 51.02
2025-02-16 21:10:06,948 Energy: -0.53002284, -0.57998831, -0.60371442, Gap: 5.2467e-02, 425/504, 63/100, 51.68
2025-02-16 21:10:07,258 Energy: -0.44635043, -0.53146242, -0.61616875, Gap: 1.0099e-01, 4<6, 1/64/100, 51.99
2025-02-16 21:10:07,556 Energy: -0.45428404, -0.54171703, -0.60833237, Gap: 9.0739e-02, 5<6, 2/64/100, 52.29
2025-02-16 21:10:07,861 Energy: -0.37253725, -0.53254843, -0.58327909, Gap: 9.9907e-02, 5<6, 3/64/100, 52.60
2025-02-16 21:10:08,550 Energy: -0.51392978, -0.57307389, -0.61947903, Gap: 5.9382e-02, 432/512, 64/100, 53.29
2025-02-16 21:10:09,141 Energy: -0.50780915, -0.55987993, -0.59889781, Gap: 7.2576e-02, 439/520, 65/100, 53.88
2025-02-16 21:10:09,749 Energy: -0.45804512, -0.54806634, -0.61523297, Gap: 8.4389e-02, 445/528, 66/100, 54.49
2025-02-16 21:10:10,151 Energy: -0.47924956, -0.53791408, -0.57908598, Gap: 9.4541e-02, 4<6, 1/67/100, 54.89
2025-02-16 21:10:10,747 Energy: -0.50392773, -0.55558169, -0.59075933, Gap: 7.6874e-02, 452/536, 67/100, 55.48
2025-02-16 21:10:11,415 Energy: -0.46790508, -0.55485601, -0.58659241, Gap: 7.7600e-02, 459/544, 68/100, 56.15
2025-02-16 21:10:12,004 Energy: -0.52419816, -0.54975752, -0.58940518, Gap: 8.2698e-02, 465/552, 69/100, 56.74
2025-02-16 21:10:12,309 Energy: -0.43109200, -0.53282729, -0.59810054, Gap: 9.9628e-02, 5<6, 1/70/100, 57.05
2025-02-16 21:10:12,971 Energy: -0.53685209, -0.57761939, -0.60659123, Gap: 5.4836e-02, 473/560, 70/100, 57.71
2025-02-16 21:10:13,274 Energy: -0.33019798, -0.49222180, -0.59053028, Gap: 1.4023e-01, 4<6, 1/71/100, 58.01
2025-02-16 21:10:13,576 Energy: -0.39392284, -0.52049256, -0.59299839, Gap: 1.1196e-01, 4<6, 2/71/100, 58.31
2025-02-16 21:10:14,154 Energy: -0.52254999, -0.57070698, -0.60216661, Gap: 6.1749e-02, 479/568, 71/100, 58.89
2025-02-16 21:10:14,810 Energy: -0.44705394, -0.55721301, -0.60423765, Gap: 7.5243e-02, 485/576, 72/100, 59.55
2025-02-16 21:10:15,402 Energy: -0.50893626, -0.56894327, -0.59847433, Gap: 6.3512e-02, 492/584, 73/100, 60.14
2025-02-16 21:10:16,063 Energy: -0.45226914, -0.55272589, -0.60076763, Gap: 7.9730e-02, 498/592, 74/100, 60.80
2025-02-16 21:10:16,656 Energy: -0.54832572, -0.57693786, -0.60657329, Gap: 5.5518e-02, 506/600, 75/100, 61.39
2025-02-16 21:10:16,961 Energy: -0.49305013, -0.54644744, -0.59201969, Gap: 8.6008e-02, 5<6, 1/76/100, 61.70
2025-02-16 21:10:17,567 Energy: -0.36338097, -0.54548238, -0.60677748, Gap: 8.6973e-02, 513/608, 76/100, 62.30
2025-02-16 21:10:17,953 Energy: -0.48882538, -0.55093213, -0.59983733, Gap: 8.1523e-02, 5<6, 1/77/100, 62.69
2025-02-16 21:10:18,539 Energy: -0.31775226, -0.55083037, -0.62192775, Gap: 8.1625e-02, 519/616, 77/100, 63.28
2025-02-16 21:10:18,843 Energy: -0.45563871, -0.53981732, -0.60354073, Gap: 9.2638e-02, 4<6, 1/78/100, 63.58
2025-02-16 21:10:19,494 Energy: -0.48108331, -0.57297988, -0.60455849, Gap: 5.9476e-02, 526/624, 78/100, 64.23
2025-02-16 21:10:20,089 Energy: -0.54261107, -0.56756591, -0.60192797, Gap: 6.4890e-02, 534/632, 79/100, 64.83
2025-02-16 21:10:20,395 Energy: -0.46018623, -0.53432837, -0.57104760, Gap: 9.8127e-02, 5<6, 1/80/100, 65.13
2025-02-16 21:10:21,065 Energy: -0.45500353, -0.55924259, -0.61865980, Gap: 7.3213e-02, 540/640, 80/100, 65.80
2025-02-16 21:10:21,654 Energy: -0.56469126, -0.58190028, -0.59212397, Gap: 5.0555e-02, 548/648, 81/100, 66.39
2025-02-16 21:10:22,235 Energy: -0.48843434, -0.55881962, -0.60192644, Gap: 7.3636e-02, 554/656, 82/100, 66.97
2025-02-16 21:10:22,908 Energy: -0.53640263, -0.57670205, -0.59948919, Gap: 5.5753e-02, 562/664, 83/100, 67.64
2025-02-16 21:10:23,208 Energy: -0.43647552, -0.52348789, -0.59695501, Gap: 1.0897e-01, 5<6, 1/84/100, 67.95
2025-02-16 21:10:23,510 Energy: -0.43286428, -0.52515025, -0.60119239, Gap: 1.0731e-01, 3<6, 2/84/100, 68.25
2025-02-16 21:10:23,881 Energy: -0.37538481, -0.52274769, -0.58962013, Gap: 1.0971e-01, 4<6, 3/84/100, 68.62
2025-02-16 21:10:24,186 Energy: -0.40648048, -0.50343130, -0.60665683, Gap: 1.2902e-01, 3<6, 4/84/100, 68.92
2025-02-16 21:10:24,487 Energy: -0.35569197, -0.52790055, -0.60893855, Gap: 1.0455e-01, 5<6, 5/84/100, 69.22
2025-02-16 21:10:24,793 Energy: -0.35366434, -0.53123744, -0.60851414, Gap: 1.0122e-01, 5<6, 6/84/100, 69.53
2025-02-16 21:10:25,096 Energy: -0.43715668, -0.53875984, -0.59744146, Gap: 9.3696e-02, 5<6, 7/84/100, 69.83
2025-02-16 21:10:25,764 Energy: -0.52962495, -0.55707511, -0.58367620, Gap: 7.5380e-02, 568/672, 84/100, 70.50
2025-02-16 21:10:26,061 Energy: -0.44416633, -0.52471720, -0.59716412, Gap: 1.0774e-01, 5<6, 1/85/100, 70.80
2025-02-16 21:10:26,647 Energy: -0.51227230, -0.56885399, -0.60748781, Gap: 6.3602e-02, 574/680, 85/100, 71.38
2025-02-16 21:10:27,331 Energy: -0.52132330, -0.55556690, -0.59055478, Gap: 7.6889e-02, 581/688, 86/100, 72.07
2025-02-16 21:10:27,915 Energy: -0.32955276, -0.52895763, -0.59278803, Gap: 1.0350e-01, 587/696, 87/100, 72.65
2025-02-16 21:10:28,575 Energy: -0.47045755, -0.56361509, -0.61212529, Gap: 6.8840e-02, 594/704, 88/100, 73.31
2025-02-16 21:10:29,164 Energy: -0.33074125, -0.52972172, -0.60064088, Gap: 1.0273e-01, 600/712, 89/100, 73.90
2025-02-16 21:10:29,462 Energy: -0.46540234, -0.52938878, -0.60064070, Gap: 1.0307e-01, 4<6, 1/90/100, 74.20
2025-02-16 21:10:30,062 Energy: -0.48576311, -0.55357077, -0.60910842, Gap: 7.8885e-02, 606/720, 90/100, 74.80
2025-02-16 21:10:30,718 Energy: -0.50177194, -0.56621725, -0.60183320, Gap: 6.6238e-02, 612/728, 91/100, 75.45
2025-02-16 21:10:31,020 Energy: -0.02918320, -0.48739547, -0.58485853, Gap: 1.4506e-01, 5<6, 1/92/100, 75.76
2025-02-16 21:10:31,675 Energy: -0.51790372, -0.56371851, -0.59179213, Gap: 6.8737e-02, 619/736, 92/100, 76.41
2025-02-16 21:10:32,263 Energy: -0.44703544, -0.55777037, -0.59236800, Gap: 7.4685e-02, 626/744, 93/100, 77.00
2025-02-16 21:10:32,568 Energy: -0.36566757, -0.52132605, -0.60314199, Gap: 1.1113e-01, 5<6, 1/94/100, 77.31
2025-02-16 21:10:33,234 Energy: -0.50104278, -0.55729795, -0.62221962, Gap: 7.5158e-02, 632/752, 94/100, 77.97
2025-02-16 21:10:33,823 Energy: -0.42857851, -0.55780353, -0.60837122, Gap: 7.4652e-02, 639/760, 95/100, 78.56
2025-02-16 21:10:34,423 Energy: -0.35040283, -0.54062942, -0.60234512, Gap: 9.1826e-02, 645/768, 96/100, 79.16
2025-02-16 21:10:35,219 Energy: -0.48132786, -0.56279836, -0.62406658, Gap: 6.9657e-02, 651/776, 97/100, 79.96
2025-02-16 21:10:35,538 Energy: -0.45531683, -0.54060215, -0.59198068, Gap: 9.1853e-02, 5<6, 1/98/100, 80.28
2025-02-16 21:10:36,136 Energy: -0.46145849, -0.57068466, -0.61311422, Gap: 6.1771e-02, 658/784, 98/100, 80.87
2025-02-16 21:10:36,802 Energy: -0.55924235, -0.57974559, -0.59435766, Gap: 5.2710e-02, 666/792, 99/100, 81.54
2025-02-16 21:10:37,392 Energy: -0.48671958, -0.55312081, -0.61357193, Gap: 7.9335e-02, 672/800, 100/100, 82.13
2025-02-16 21:10:37,394 Save: ./mats/VGON_nqd2_L4_20250216_195539.mat with count and overlaps
2025-02-16 21:10:37,435 Load: ./mats/VGON_nqd2_L4_20250216_195346.mat, 750/1000
2025-02-16 21:10:37,436 PyTorch Device: cpu
2025-02-16 21:10:37,436 Number of layers: 4
2025-02-16 21:10:37,436 Number of qudits: 2
2025-02-16 21:10:37,436 Number of qubits: 4
2025-02-16 21:10:37,436 Coefficient phase: arctan(1/3)
2025-02-16 21:10:37,448 Ground State Energy: -0.6325
2025-02-16 21:10:38,037 Energy: -0.52374745, -0.57851908, -0.61999499, Gap: 5.3936e-02, 6/8, 1/100, 0.58
2025-02-16 21:10:38,689 Energy: -0.52580368, -0.57264426, -0.61659200, Gap: 5.9811e-02, 13/16, 2/100, 1.24
2025-02-16 21:10:39,270 Energy: -0.51101644, -0.56473367, -0.60296202, Gap: 6.7722e-02, 20/24, 3/100, 1.82
2025-02-16 21:10:39,945 Energy: -0.52963301, -0.57092792, -0.61507730, Gap: 6.1528e-02, 27/32, 4/100, 2.49
2025-02-16 21:10:40,527 Energy: -0.45049083, -0.55273740, -0.60621531, Gap: 7.9718e-02, 33/40, 5/100, 3.07
2025-02-16 21:10:41,104 Energy: -0.48166194, -0.56708045, -0.60623572, Gap: 6.5375e-02, 40/48, 6/100, 3.65
2025-02-16 21:10:41,778 Energy: -0.52987049, -0.57086754, -0.60523710, Gap: 6.1588e-02, 47/56, 7/100, 4.32
2025-02-16 21:10:42,381 Energy: -0.48467071, -0.55864656, -0.62497572, Gap: 7.3809e-02, 53/64, 8/100, 4.93
2025-02-16 21:10:42,679 Energy: -0.44101825, -0.53420833, -0.58381842, Gap: 9.8247e-02, 5<6, 1/9/100, 5.23
2025-02-16 21:10:42,985 Energy: -0.46910908, -0.54619091, -0.58943106, Gap: 8.6265e-02, 5<6, 2/9/100, 5.53
2025-02-16 21:10:43,644 Energy: -0.50054693, -0.55600895, -0.59007796, Gap: 7.6447e-02, 59/72, 9/100, 6.19
2025-02-16 21:10:43,951 Energy: -0.46817196, -0.55112115, -0.60140995, Gap: 8.1334e-02, 5<6, 1/10/100, 6.50
2025-02-16 21:10:44,625 Energy: -0.54827149, -0.57980529, -0.60720917, Gap: 5.2650e-02, 67/80, 10/100, 7.17
2025-02-16 21:10:45,223 Energy: -0.51695781, -0.56796435, -0.62249187, Gap: 6.4491e-02, 73/88, 11/100, 7.77
2025-02-16 21:10:45,803 Energy: -0.52248522, -0.57281727, -0.61250875, Gap: 5.9638e-02, 80/96, 12/100, 8.35
2025-02-16 21:10:46,472 Energy: -0.55505772, -0.58155001, -0.61074592, Gap: 5.0906e-02, 88/104, 13/100, 9.02
2025-02-16 21:10:47,055 Energy: -0.50687299, -0.57190823, -0.59991157, Gap: 6.0547e-02, 95/112, 14/100, 9.60
2025-02-16 21:10:47,639 Energy: -0.56040679, -0.58970852, -0.61697523, Gap: 4.2747e-02, 103/120, 15/100, 10.19
2025-02-16 21:10:48,307 Energy: -0.49783499, -0.55725419, -0.61192796, Gap: 7.5201e-02, 109/128, 16/100, 10.85
2025-02-16 21:10:48,887 Energy: -0.52045680, -0.55967215, -0.58802266, Gap: 7.2783e-02, 116/136, 17/100, 11.43
2025-02-16 21:10:49,540 Energy: -0.54010467, -0.57215237, -0.61195030, Gap: 6.0303e-02, 124/144, 18/100, 12.09
2025-02-16 21:10:50,142 Energy: -0.51779647, -0.57232834, -0.60739974, Gap: 6.0127e-02, 131/152, 19/100, 12.69
2025-02-16 21:10:50,812 Energy: -0.49945731, -0.58049997, -0.61323473, Gap: 5.1956e-02, 138/160, 20/100, 13.36
2025-02-16 21:10:51,401 Energy: -0.52966960, -0.58804404, -0.62077720, Gap: 4.4411e-02, 145/168, 21/100, 13.95
2025-02-16 21:10:51,718 Energy: -0.46762569, -0.54806428, -0.61887257, Gap: 8.4391e-02, 4<6, 1/22/100, 14.26
2025-02-16 21:10:52,331 Energy: -0.54045398, -0.57985540, -0.61200340, Gap: 5.2600e-02, 153/176, 22/100, 14.88
2025-02-16 21:10:52,999 Energy: -0.32068959, -0.53986535, -0.59985060, Gap: 9.2590e-02, 159/184, 23/100, 15.55
2025-02-16 21:10:53,577 Energy: -0.39187298, -0.55335590, -0.60752561, Gap: 7.9100e-02, 166/192, 24/100, 16.12
2025-02-16 21:10:53,946 Energy: -0.47195500, -0.54268130, -0.60230470, Gap: 8.9774e-02, 5<6, 1/25/100, 16.49
2025-02-16 21:10:54,523 Energy: -0.50865569, -0.56198945, -0.59943864, Gap: 7.0466e-02, 173/200, 25/100, 17.07
2025-02-16 21:10:55,120 Energy: -0.46226654, -0.55431997, -0.60582590, Gap: 7.8136e-02, 179/208, 26/100, 17.67
2025-02-16 21:10:55,786 Energy: -0.47622923, -0.55420579, -0.58530998, Gap: 7.8250e-02, 185/216, 27/100, 18.33
2025-02-16 21:10:56,368 Energy: -0.53200232, -0.58040125, -0.60834846, Gap: 5.2054e-02, 192/224, 28/100, 18.91
2025-02-16 21:10:56,954 Energy: -0.53523483, -0.55775990, -0.58444274, Gap: 7.4696e-02, 200/232, 29/100, 19.50
2025-02-16 21:10:57,619 Energy: -0.52170090, -0.56616400, -0.58279986, Gap: 6.6292e-02, 207/240, 30/100, 20.17
